global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
565.418160279696	5.150947271068617	319697.69597407605	26.53225778932923	676.1587876912872	6.334469618972662	457190.7061721512	40.12550535368766	467.3830484423712	1.9615080279415336	3.8475137436790847	218446.9139712839	472.1174461829965	652.5392392443215	1.067054	28.386457	0.1557906	0.0859701999999999	0.0181350565	-0.0662652677	-0.0042876944	0.0123882614	-0.0353289577	0.0268207761	0.0724507404	-0.1129761075	0.0715161185	-0.0020452413	0.0412059541	-0.0359805562	-0.0017986483	0.0323458387	0.0680009185	-0.0125557639	-0.0057434433	0.1422126239	0.0074328275	-0.123776859	-0.0578062942	0.0928500775	0.0668496263	0.1058273752	-0.0404100639	0.0691348541	0.1521108613	-0.0620856158	-0.0498115517	0.0470019982	-0.0470412636	0.0109448884	-0.021625084	-0.0161941768	0.0641844062	-0.0458271651	0.048817987	0.1420330589	-0.1198239569	0.0915317617	0.0484842187	0.0117285426	0.1034592138	-0.0518767371	0.0326863087	0.0137907673	-0.1410192433	0.1275717318	0.0166914626	0.0061412048	0.0103237047	0.100075156	-0.0427287119	-0.182862856	-0.0622026851	-0.1668243608	0.0194867954	-0.0054216053	0.0005474355	0.0256041463	-0.015211991	-0.0236619068	0.0007702981	-0.0849301511	-0.0467321686	0.0219615695	-0.0595539124	0.121967487	0.1487883052	0.0794756788	0.0429397287	-0.0091060957	-0.107890446	-0.0482387746	0.1125258218	0.0839311427	0.0957014781	-0.0309758931	-0.051163833	-0.0272471524	-0.0827494196	0.0159957054	-0.0200858949	-0.0186461718	0.0306132921	0.1519733212	0.1161442182	0.0016159874	0.1428092011	-0.0708207592	0.0692680191	-0.0319832215	-0.0864080895	-0.0133018693	0.0368238617	0.1526331006	-0.0801153578	-0.0942873758	0.1045953284	-0.0220223654	0.1227092251	-0.0294860299	-0.0591999213	0.0481826653	0.1765537449	0.0887650572	0.0630708441	-0.0083224136	-0.07430423	-0.091971579	0.0	0.0350662	0.0020137	0.00122963838244	4.054987690000001e-06	0.0411061	0.0141061	0.00019898205721	0.0016897114572099	-0.170037	-0.0665539999999999	0.0044294349159999	0.0289125813689999	0.00623104	0.00075696	5.729884416000002e-07	3.88258594816e-05	-0.001484	-0.00047394	2.202256e-06	2.2461912360000019e-07	-0.000259014	0.000231436	5.3562622096000014e-08	6.708825219600002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
563.879689404816	-1.5384708748800904	317960.3041232717	2.3668926328543107	676.2798238764609	0.1210361851736934	457354.40018237696	0.0146497581214006	466.9130013215761	-0.4700471207951295	0.2209442957677911	218007.7508031221	471.81407159195845	655.9131916909154	0.894335	23.791679	0.08417585	0.0418308	0.0184821494	-0.0562771315	0.0025442934	-0.003494665	-0.0279750287	0.0171478402	0.1227990524	-0.054239311	-0.0783658942	0.013685711	0.0183040408	0.0100840045	0.0099705162	0.0435676271	0.0598958496	-0.0502039559	-0.0589731059	0.049667803	0.120977221	0.066506473	0.0438051553	0.095642737	0.0350254757	0.0640338859	0.012145524	0.0931461906	0.1475610865	-0.0900937588	0.0225122189	-0.0722354592	-0.0007320358	0.002318641	0.0781450784	-0.0392757063	0.0638792925	0.0675065963	0.0649365308	-0.0108348666	-0.0026028213	0.0833263696	0.0019296486	0.112456585	-0.00333126	0.1409398198	-0.1188117122	0.0220084703	-0.0776449925	-0.0262606446	0.001604566	-0.0170628065	0.0319140872	0.024112188	0.161428935	0.0028579167	-0.0494049375	0.0395704719	-0.0975345767	0.027608935	0.0124380947	0.0075775221	0.0176592763	0.0083296783	0.0328871856	-0.0758288975	-0.0611097809	-0.0140759049	0.0627649812	0.0976370832	-0.0922673932	0.0557581329	0.0474104573	-0.0047643124	-0.0788909258	-0.0183797229	0.171201895	0.0730993494	0.0671556819	-0.0391654213	-0.0143291668	-0.0179857486	0.0376386056	-0.059130762	-0.0559030781	-0.0309130086	-0.0024666746	0.070827581	-0.0863638764	-0.0501901989	0.1249923546	-0.0333241392	0.1045091242	0.0613057583	0.1360092738	-0.045939702	-0.0122468579	-0.0417543814	-0.066215353	0.1291808201	0.01684946	0.0609792721	0.0523666408	-0.0793814494	0.0842362216	0.0568268007	-0.027344242	-0.0065514882	0.0621188731	-0.0108729124	-0.0765733439	-0.0909238394	0.0	0.0382732	0.003207	0.00146483783824	1.028484900000001e-05	0.0581159	0.0170098	0.0002893332960399	0.0033774578328099	-0.202714	-0.032677	0.001067786329	0.041092965796	0.00649583	0.00026479	7.01137441e-08	4.2195807388900005e-05	-0.00165061	-0.0001666099999999	2.7245133721e-06	2.7758892099999998e-08	-0.000453255	-0.000194241	3.7729566081e-08	2.05440095025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
558.2952816295575	-5.584407775258455	311693.62148982694	31.18561020036709	671.3261296835401	-4.953694192920807	450678.7723958813	24.539086156977326	463.4970766397505	-3.4159246818255724	11.66854143190514	214829.54005359477	468.17384831617824	631.4443800152912	2.388304	63.535229	0.6275436	0.407795	0.0021096944	0.0190039873	-0.0321626719	0.0709883716	-0.105819072	0.1206308675	0.0771400732	0.2649857641	0.1728770486	0.0497304321	-0.0570361732	-0.0236657583	-0.2919146832	-0.1643710809	0.0188348465	-0.0800131668	-0.094728532	0.0314232859	-0.0386249576	-0.0153779081	-0.1753216915	0.1841499426	0.1082997403	0.1169001481	0.0231909623	0.07165973	0.1735141972	0.0135198551	0.0283614905	0.0611016931	0.0334366056	0.0277275287	-0.073930026	0.0860773496	-0.1864517674	0.0693945069	0.1703691657	-0.0265780593	0.0305389291	-0.0094625451	-0.003938452	-0.0364654161	0.1295025623	0.185386506	-0.0352984402	0.1524957875	0.1222253936	0.080173652	-0.1847482034	0.0319261237	0.0766087189	-0.0907258368	-0.0630110016	0.1463817788	-0.0678136013	0.0593773819	-0.0046139342	0.0007770852	0.0317295069	-0.0547747217	0.1014427679	-0.2975649305	-0.1972505349	0.0406855613	-0.0596737819	0.0797429003	-0.0128645807	0.0230852581	0.0704782558	0.2463819412	0.1481975877	-0.0314260843	-0.1136855044	-0.0286736508	0.1352533035	-0.0732916467	-0.0231091183	0.0598194987	0.0997899342	-0.0562548638	-0.0948162754	0.056876619	-0.051209298	0.2201780698	-0.168196663	0.033676605	-0.1010562582	-0.0143893878	-0.037448101	-0.0267568527	0.0157280943	0.073029993	0.102964428	0.0122994366	-0.1104445789	0.2208696844	0.1967871474	-0.0158517027	-0.0885250051	0.107515986	-0.144226053	0.0517175597	0.0061847972	-0.0597246228	0.0149128687	-0.0535720545	0.0611552112	-0.0134152264	-0.0787127735	-0.0896023729	0.0	0.0426975	0.0044242999999999	0.00182307650625	1.957443048999999e-05	-0.00970175	-0.06781765	0.0045992336515224	9.41239530625e-05	0.134785	0.337499	0.113905575001	0.0181669962249999	0.00300496	-0.00349087	1.21861733569e-05	9.0297846016e-06	-0.000878182	0.000772428	7.712036251240001e-07	5.966450151840001e-07	-0.00054601	-9.275499999999998e-05	8.603490024999995e-09	2.981269201e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
561.2582657633815	2.9629841338239657	315010.84088771854	8.779274977292557	674.8409936289358	3.5148639453957458	455410.3666820895	12.354268554642948	466.5525162842298	3.055439644479293	9.335711421055748	217671.2504511465	471.0517889084115	632.9104831342246	2.010847	53.493858	0.25365414	0.136524	0.0146805953	0.0769981916	-0.0353668118	0.1452061066	-0.1047668365	0.0580802928	0.0865181549	0.1462085161	0.0131486887	0.0555743241	0.0832079409	0.0223422457	-0.1573416	-0.0613116883	0.0507727733	0.060427874	-0.0266014722	0.0611381588	0.0858429794	-0.0097122774	-0.0236055932	0.0483853888	0.1411609079	0.0337153522	0.0830434331	-0.0287375656	0.0624524668	0.0085265671	-0.258874163	0.0112891081	0.1105831086	-0.1494462263	0.0742525187	0.0029410916	0.0134925496	0.0017886757	-0.0785645756	-0.0625571581	0.0680773126	0.1441566479	0.0593677058	-0.0099447982	-0.1231388075	-0.2186481721	-0.1182513204	0.0508830714	0.0237821703	-0.0579477911	-0.0393964107	-0.0515509409	0.0532431892	0.007670112	0.0638027809	0.1023098748	-0.0020598795	0.0091274625	-0.0938373125	0.0050699958	0.0419166846	0.0702119938	0.1254762215	-0.1658673315	-0.066587791	-0.060926127	0.0432820144	-0.0116942681	0.0768294789	0.128387509	0.0487871561	0.0924935704	-0.0109371018	0.0979751669	-0.0745559164	0.1617218019	-0.0289061788	0.116421276	0.1565980884	-0.0738676599	0.0425833413	0.1012049449	-0.1010938603	-0.0514371466	0.0206316254	-0.0693676515	0.0703576517	-0.1982648537	-0.0984008136	0.019272878	0.0710098865	-0.0565569434	-0.0346985851	-0.171165905	0.0738691783	0.1094859006	0.1436819187	0.0123710401	0.0099700612	0.1254290264	-0.0706312212	0.0245619583	-0.0036394767	0.0385078858	0.0510063908	0.113184703	-0.0372466186	-0.0439178037	0.0601800399	-0.0159474419	-0.0807188954	-0.0880111577	0.0	0.0324965	-0.010201	0.0010560225122499	0.000104060401	-0.0508902	-0.0411884499999999	0.0016964884134024	0.0025898124560399	0.206436	0.071651	0.005133865801	0.042615822096	0.00104384	-0.00196112	3.845991654400001e-06	1.0896019456e-06	-0.0007220529999999	0.0001561290000001	5.213605348088556e-07	2.4376264641031243e-08	-5.09852e-05	0.0004950248	2.4504955261504e-07	2.59949061904e-09	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
562.3249895443048	1.0667237809233256	316209.3938660025	1.1378996247873552	674.7813712712995	-0.0596223576363854	455329.8990147753	0.003554825530121	467.26041714637154	0.7079008621417415	0.5011236306210209	218332.29743180115	472.0627838496412	637.8289415538875	1.095017	29.130358	0.21753896	0.106876	0.0325912258	0.0779579673	-0.0502929017	0.127974956	-0.1234084423	-0.0162853279	0.0450082071	0.066117205	0.074246239	0.0509676346	0.0755797164	0.0731436305	-0.0982991144	-0.0261846794	0.0408813959	0.0481481452	-0.0649149922	0.1114321379	0.0640848471	-0.0521845426	0.0172342084	-0.0500356733	-0.0220536769	-0.037850196	0.0049841927	-0.0599966931	-0.0543477855	0.1556238596	-0.0346870857	-0.0689364064	0.2058567904	0.0269215421	0.0703436971	0.0571025224	0.032933089	-0.0949758601	0.0615166641	0.0347897648	-0.0566978401	-0.0031270536	0.0631002403	-0.0878573819	-0.0492594172	-0.0293751574	0.131275959	0.0960914071	-0.102708053	-0.0192112476	-0.0349406108	-0.0310481124	0.1321324034	0.0001543078	0.0429139731	-0.1681799399	-0.0422571385	-0.0708876055	-0.0790024597	0.0469071585	0.0478359066	0.0656335743	0.1267493686	-0.0666911298	-0.0214143996	-0.0648741277	0.0452959796	0.0047559242	0.032366859	0.1534302014	0.0193055389	-0.0269052027	-0.0577890271	0.0567647734	0.0099007445	0.0293440778	-0.1167862254	0.0115248895	-0.0065130965	0.1181174608	0.0871470116	0.1841617343	0.0190657515	-0.1527014346	0.0257181603	-0.0323749682	-0.0238869453	0.0543538957	0.0604461484	-0.0172681191	0.0237869616	-0.0100440973	-0.1238466655	-0.0358029474	-0.0505624922	-0.0372920586	0.0106292704	0.0885137447	0.0006032929	0.0720040661	0.0362126561	0.0325634536	0.1634055144	-0.0331070092	-0.0848143041	0.044134733	0.1763873816	0.0257747068	0.0591935426	-0.0184676527	-0.0825883121	-0.0861549842	0.0	0.0466501	0.0141536	0.00217623183001	0.00020032439296	0.0112767	0.0621669	0.00386472345561	0.00012716396289	0.136487	-0.069949	0.004892862601	0.018628701169	0.000692348	-0.000351492	1.235466260640001e-07	4.793457531039999e-07	-0.000368664	0.0003533889999999	1.35913144896e-07	1.2488378532092933e-07	0.000669523	0.0007205082	5.1913206626724e-07	4.48261047529e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
563.6788634469054	1.3538739026006397	317733.86109679507	1.8329745441430865	674.6727634085626	-0.1086078627369033	455183.3376853463	0.011795667848278	469.1007460130413	1.840328866669779	3.386810337498073	220055.5099099919	474.4686876039599	636.7030961168526	1.871654	49.79097	0.6775670100000001	0.454583	0.0722665775	-0.0281435592	-0.059003667	0.0250884767	0.0950352611	-0.0588712006	0.0057226088	-0.0862352788	0.0667514051	0.0216823748	0.1687950258	-0.034516572	0.0484302002	-0.0175228482	-0.0461973944	0.006676363	-0.1243888959	0.0873991637	-0.0041293115	-0.1040192365	-0.01022691	-0.0664274935	-0.1074859283	-0.1073702514	-0.0720915934	-0.0404669195	-0.0366608076	-0.0367735898	-0.0075361315	0.139855776	-0.1119478354	-0.0170723413	-0.0929395052	-0.0627278394	-0.1738501485	0.047926064	-0.0615028695	-0.055652093	0.0789123301	0.0077950226	0.0303763877	-0.1287230919	-0.0105848317	0.0793269882	0.0385602825	-0.0986742439	-0.0031660963	-0.0380472028	0.0222315909	0.0020762596	-0.178968047	0.0975664868	0.0525480802	0.0226305912	-0.0243890195	-0.0207391052	0.0861174403	0.0734131152	0.0284435783	0.1680135099	-0.0539707532	0.0475210176	-0.0124995555	0.0292124293	-0.0178254196	0.0995142051	-0.0071541936	0.1363712615	0.0696416481	-0.0967066636	-0.0188100927	-0.034184382	0.139935557	-0.0858264516	-0.0400976358	-0.0598154229	-0.0168400561	-0.0398689899	-0.0147861632	-0.1197117495	-0.1166396617	0.1779069434	-0.0401567412	-0.020658026	-0.0867328115	-0.1244792932	-0.0235785099	0.0165469397	-0.0432859749	-0.032766903	-0.0770214776	0.0967649428	0.0134397803	-0.0182727526	-0.0795766149	-0.0707249714	-0.0413155852	-0.0364335105	-0.0018933465	-0.1210106078	-0.0051328939	-0.1613565447	0.1477310017	0.0225684111	0.0106653031	-0.0456055385	0.0581959051	-0.0209739616	-0.0843178574	-0.0840394404	0.0	0.0470537	0.0004035999999999	0.0022140506836899	1.628929599999976e-07	0.0726534	0.0613767	0.00376709930289	0.00527851653156	-0.231622	-0.368109	0.135504235881	0.053648750884	0.00486503	0.004172682	1.7411275073124004e-05	2.3668516900900003e-05	-0.0003083	6.036399999999998e-05	9.504889e-08	3.6438124959999965e-09	-5.09852e-05	-0.0007205082	5.1913206626724e-07	2.59949061904e-09	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
562.7896939763261	-0.8891694705793043	316732.2396459668	0.7906223474102803	672.9980749519085	-1.674688456654053	452926.4088889746	2.804581426850334	466.9132976756022	-2.1874483374390934	4.784930228965054	218008.02754630556	471.9719155351676	635.8352191090528	0.920841	24.496824	0.145731355	0.0753086	0.0771251018	-0.0165993261	-0.072317877	0.0270927615	0.0428611016	-0.0437385736	0.0245825047	-0.0099014427	-0.0526528964	0.0592261023	0.0449394173	-0.0062849842	0.0190387125	-0.0515615787	-0.0024612072	-0.1358414971	-0.1774939138	0.204308876	0.0133004928	-0.0764524277	0.0504435069	0.0060430773	-0.1010705153	-0.1219038088	0.0374235636	-0.0527568471	0.0045633033	0.0206002831	0.0456341486	0.0434041832	-0.0510271021	0.0540751736	-0.1597190293	-0.0848723244	-0.1699422474	0.0079388976	0.0011227794	-0.0799874978	0.0614694852	-0.1009760411	-0.0416395137	0.0839289864	0.0183469923	0.0187359409	-0.0724024364	-0.130875806	0.0347818316	0.0678068442	0.0197840048	-0.018265564	0.0291372947	-0.03493286	0.1017177157	-0.0508332207	-0.087951928	0.0046423363	0.0146854541	-0.0122723862	0.0614354411	0.0419619339	-0.0139473266	0.0153521402	-0.0694577574	0.0076927598	-0.1420688011	0.0681979828	-0.0388593568	0.23179606	-0.0054230273	-0.0972087159	0.0719472344	-0.0497237953	0.1163514259	-0.0192263015	0.0626061207	-0.1328270966	-0.0525318659	0.0559070568	0.0693902921	-0.0237274862	-0.0209630473	0.1665433256	-0.0347173218	-0.0275469746	-0.0959184166	-0.0712175251	-0.0278987213	-0.0204125141	-0.1014646765	0.1234235447	0.0322314426	0.0173883295	0.0354074079	0.0575509505	-0.0276883712	-0.0370346496	-0.1505581134	-0.0712521122	0.0038247997	0.0227184781	-0.0232218218	-0.0898860842	-0.0230274233	-0.0591665953	0.058185584	0.0876307318	0.057187315	-0.0234644819	-0.0859046023	-0.0816708953	0.0	0.0534088	0.0063551	0.00285249991744	4.038729601000003e-05	0.00555039	-0.06710301	0.0045028139510601	3.08068291521e-05	-0.208814	0.0228079999999999	0.0005202048639999	0.043603286596	0.00440251	-0.00046252	2.139247504000001e-07	1.93820943001e-05	-7.28273e-05	0.0002354727	5.303815625290001e-09	5.544739244529e-08	0.000240327	0.0002913122	8.486279786884001e-08	5.7757066929e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
563.9705578521289	1.1808638758027428	318062.79012404144	1.3944394931758757	674.2301583761929	1.232083424284383	454586.30646398617	1.5180295643963309	467.0289053811833	0.1156077055810556	0.013365141589716	218115.99846154623	471.7982790431373	642.3010226671763	0.962812	25.613359	0.1288992149999999	0.0586038	0.0675167394	-0.021364662	-0.0476789607	0.0093226077	-0.0128811964	0.0013798491	0.0806001393	-0.0363858131	-0.0090382804	0.044314921	0.0409467925	0.01763149	0.0174778594	-0.0437074521	-0.0014439467	-0.1441507219	-0.1012417885	0.1259305969	0.0919646321	-0.1389518176	0.0771802164	0.0014146771	-0.025761658	0.1048888815	-0.0291129881	-0.1156071391	0.0696361152	-0.0383002805	0.0233983445	0.1695383869	0.0884429218	0.0043865319	-0.0336010143	-0.1355245036	0.0709937808	-0.1019507521	-0.0732790595	0.0016286297	-0.0245911629	-0.2241948237	-0.0774658534	0.0700651686	0.0542680591	0.0451409401	-0.1275058563	-0.0839835328	-0.0590463366	-0.0887684668	0.1266659866	-0.0742254508	0.0774631796	0.0794180223	-0.0403978579	0.0379860778	0.0464606494	-0.0040438318	-0.0103190424	0.0129775827	0.0431385511	0.0266175474	0.0224044644	0.0012273049	-0.0590749512	-0.0094750046	-0.1474293302	-0.0022026158	0.0522354325	0.1749137593	0.0727138229	-0.1008904704	0.0298565329	-0.005185223	-0.1305326303	-0.0917292807	0.0643935497	-0.0937359334	0.0899007186	0.0504413096	-0.0730255626	0.0930548014	-0.1377404663	0.0155229854	0.0338863439	-0.1594582907	-0.0034847339	0.0282512699	0.0623079579	0.0632072741	-0.1019747367	0.2204882812	0.076245209	0.1142333203	-0.0304679414	0.0731475809	-0.0465416352	-0.1276322366	-0.0952080933	0.0572668439	0.0034047951	-0.1062598757	0.038280676	0.1549479254	-0.0279312487	0.0417476315	-0.0642173246	-0.0485366445	0.0561679622	-0.0259373389	-0.0873458595	-0.0790564792	0.0	0.0771567999999999	0.0237479999999999	0.0059531717862399	0.0005639675039999	-0.00290789	-0.00845828	7.15425005584e-05	8.4558242521e-06	-0.192565	0.016249	0.000264030001	0.0370812792249999	0.00480258	0.0004000699999999	1.6005600489999985e-07	2.30647746564e-05	-0.000502153	-0.0004293256999999	2.52157635409e-07	1.8432055668049002e-07	0.00101981	0.0007794829999999	6.075937472889998e-07	1.0400124361e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
563.9277279098004	-0.042829942328467	318014.4823055099	0.0018344039598598	678.1596916201926	3.9295332439996855	459900.5673383947	15.441231515698693	466.6338358289912	-0.3950695521920693	0.1560799510692421	217747.13674047796	471.5589172790768	650.3072828969085	1.037276	27.594303	0.22571124	0.122998	0.0668214111	-0.0114279814	-0.0594706026	0.037154485	-0.0754487618	-0.0087372505	0.0696171308	-0.0511662312	0.0948225716	0.0552123563	0.0207121786	0.0023178316	-0.0317200589	0.0231591617	0.0458297927	-0.0547976107	0.0433951315	0.025724523	-0.059900219	-0.1024091549	-0.0827100313	0.0188138376	0.0166668296	0.0604887473	0.0525875742	-0.0236914552	-0.0215030084	-0.0811342389	0.0780210679	-0.0073749915	0.0106872337	-0.0005585546	-0.111919969	-0.0217297641	0.0292765015	0.0448119473	0.0258632683	-0.074860348	0.1302801124	0.0101417313	-0.1338842715	0.0754853743	0.0162872561	-0.0576777961	-0.0061920072	0.0457932087	0.0662473012	-0.1506402429	-0.0433756569	0.1091968774	0.1209316361	-0.026218541	-0.0480313051	-0.0254693619	0.0250800702	0.0408509184	-0.0261481588	-0.0190460898	0.0559759706	0.0154697462	0.0206085432	-0.0333831929	0.0128729545	-0.0445410673	-0.0461122163	-0.0111124051	-0.0683369437	-0.0261370751	0.1154173767	0.0193953879	0.0253015569	-0.0236373296	-0.0538182228	-0.0296119581	0.0516019737	-0.1289015667	-0.0537945363	-0.0042561133	0.0140903557	0.019094773	0.0348335305	0.0369223251	0.0524481319	0.005208195	0.0566953907	-0.0179431694	-0.1283329068	0.0684619769	-0.101688663	0.0123670649	0.0647393003	-0.0589398474	-0.0239516923	0.053381737	0.0396115592	-0.0788489866	0.0688921508	0.0195199906	0.1402805236	0.099282257	-0.0039669554	0.1151435136	0.0710975331	-0.044025783	0.0147793232	0.0273022556	0.0551380385	-0.0283906711	-0.088639188	-0.076204063	0.0	0.0513144	-0.0258423999999998	0.00263316764736	0.0006678296377599	0.0206638	0.02357169	0.0005556245694561	0.0004269926304399	-0.119801	0.0727639999999999	0.0052945996959999	0.014352279601	0.00335666	-0.0014459199999999	2.0906846464e-06	1.12671663556e-05	-0.0008733719999999	-0.0003712189999999	7.627786503838253e-07	1.378035459609258e-07	0.000766286	-0.0002535239999999	6.427441857599993e-08	5.871942337960001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
562.0534581279989	-1.8742697818015583	315904.08979364217	3.512887214974462	676.9115409502352	-1.24815066995734	458209.234271622	1.557880094914957	466.7957636688515	0.1619278398603114	0.0262206253218266	217898.28497918628	472.0072517029258	650.9775586478177	0.928692	24.705671	0.13252495	0.069285	0.0646931719	-0.0300246712	-0.0483600459	0.0262272887	-0.0260760161	0.0169279648	0.0710470339	-0.043254158	0.059033503	0.0492765457	0.0369210187	-0.0062220365	-0.026826223	0.0156841998	-0.0678412278	0.0445349758	0.0368117645	0.0447286243	0.0419023011	0.0077552699	-0.0701297595	0.0379000772	-0.009418219	0.0053681714	-0.0377123904	-0.109066536	-0.0109748064	-0.0697450969	0.0942373349	-0.0819759187	0.1100229651	0.0814207954	-0.0586708844	0.0128339821	0.1801742758	-0.0635667618	-0.1045057889	-0.0095192689	-0.019485582	0.0527655926	0.0463212232	0.0023889804	-0.0284669212	0.1093002697	0.1676829071	-0.0429981239	-0.0328383991	-0.0286897585	0.0655989149	0.0214367617	0.042276299	-0.0593075218	0.0303118717	-0.1088087916	0.1808291628	0.1512791155	-0.1375012747	0.0622487645	0.04445767	0.0453940301	0.0032423231	-0.0252473413	0.0428433243	0.0574414734	0.0691578145	-0.0611877247	0.0047496194	0.0612933396	-0.0017740002	0.0687750532	-0.0015850162	-0.000507072	0.0048229525	-0.0856506637	-0.0243833637	-0.1126539284	0.0492582716	0.0185076254	-0.0030535868	0.1458550987	0.0788325823	-0.0445946354	0.0481601744	-0.1064918023	0.0648279661	-0.054679414	-0.0090964915	-0.01673208	0.1023751586	-0.1089044617	0.0026515332	0.0019532133	-0.1100878527	-0.1036241623	-0.1684268552	-0.1057816958	0.0028363384	0.0053266971	0.0945575161	0.0884989191	0.1132806488	0.0903390993	-0.0755619465	0.0723744368	-0.2522578067	-0.0238055659	0.0540977378	-0.0308226317	-0.0897823975	-0.0731222339	0.0	0.0480967	-0.0032177	0.00231329255089	1.0353593290000023e-05	0.0809871	0.0603233	0.00363890052289	0.00655891036641	-0.131435	-0.0116339999999999	0.0001353499559999	0.017275159225	0.00397182	0.00061516	3.784218256e-07	1.57753541124e-05	-0.000783122	9.024999999989998e-05	6.13280066884e-07	8.145062499981947e-09	0.000324697	-0.000441589	1.9500084492100005e-07	1.05428141809e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
