global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
539.9696094398871	0.1340557090986749	291567.17911866424	0.0179709331419485	657.0692555222191	-2.119585119976705	431740.0065525233	4.492641080826663	486.1542698475902	-0.0974174745507525	0.0094901643478465	236345.97409104352	488.8588995032449	675.9057662537786	0.861946	22.988588	0.10246338	0.0529678	0.018282799	0.0044207144	0.0010124318	-0.0052455859	0.0006468625	0.004139772	-0.0080754177	0.0099894006	-0.0045581861	0.0197917974	-0.064413522	-0.0329163337	0.0175227972	0.0252069795	-0.0337634811	-0.092733459	-0.0167563621	-0.0306867372	0.0475830718	0.0526579682	0.0617677449	-0.0251701933	0.0634150836	-0.0010453924	-0.0106766834	0.0288832429	0.019280265	0.114283609	-0.0522320617	-0.0327527681	-0.03410689	0.0159905377	-0.1750802632	-0.0632287513	-0.0439576047	-0.069919508	0.0864875159	-0.0065729935	-0.0095420895	-0.0032601717	0.0159768954	-0.0401683481	-0.0602439685	0.0076413175	0.0055366769	-0.0389304841	-0.0989227534	-0.0143977162	-0.0190287921	-0.0505159418	-0.0528297383	0.0078773752	-0.0588100685	0.0429507085	0.0342384303	0.06593852	0.0418861	-0.0748030408	0.0886557339	0.0194798866	0.072384044	-0.0483595005	0.032264573	-0.1421239018	-0.1068056989	0.0873758885	0.0727213294	0.019722663	-0.0420268619	-0.0851292536	0.0	-0.00481946	0.0001833799999999	2.3227194691600003e-05	3.3628224399999815e-08	-0.14515	-0.022619	0.000511619161	0.0210685225	-0.587574	-0.0338439999999999	0.0011454163359999	0.345243205476	0.00996696	0.00058816	3.459321856000009e-07	9.93402916416e-05	-0.00150595	0.0003281799999999	2.2678854025000003e-06	1.0770211239999998e-07	0.000730907	0.0	0.0	5.34225042649e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
543.4896211890878	3.5200117492006484	295380.9683402581	12.39048271451061	664.6918153325549	7.622559810335815	441815.2093700873	58.10341806214678	488.4032236741761	2.2489538265859323	5.057793314115508	238537.7088953273	491.16103841592025	681.6382715828692	1.019224	27.183264	0.1157698399999999	0.0695386	0.0158877301	0.0113096105	-0.0256030335	0.0105192623	-0.0078197949	0.0021074833	-0.0538472355	0.0196506782	-0.024197027	0.0766213317	-0.0037206528	-0.0556404975	0.0690930461	0.0007965514	-0.055286241	-0.0156271618	0.0127409793	-0.0818339583	-0.064441326	-0.0233790191	0.0259983699	-0.0193734477	-0.0267089455	-0.0275482449	0.077239457	0.0845752347	-0.0535708845	0.0637612561	-0.021759734	0.0202171721	-0.077819586	-0.0215684116	0.1047408298	0.0521760944	-0.0762259453	0.0131850892	1.87343e-05	-0.0492140375	-0.019595929	-0.0244528602	0.0777011364	0.0201352751	-0.0625824636	0.0384839703	0.0026589656	-0.0664336325	-0.0177694493	-0.0135827976	-0.0616008198	0.0668794942	-0.010668264	0.0335984461	-0.0411750442	-0.0626416174	-0.0366100871	0.0132869729	0.1066950151	-0.0755720384	-0.0190742229	-0.0011614039	0.0146834689	-0.0937462765	-0.0494530785	0.0492237334	0.1195739285	-0.0216260766	0.0719092746	0.0172091667	-0.0454256461	-0.08711586	0.0	-0.0120948	-0.0072753399999999	0.00014628418704	5.293057211559999e-05	-0.15572	-0.0105699999999999	0.0001117248999999	0.0242487184	-0.649898	-0.0623239999999999	0.0038842809759999	0.4223674104039999	0.00972632	-0.00024064	5.790760960000015e-08	9.46013007424e-05	-0.00103458	0.00047137	1.0703557764e-06	2.2218967690000006e-07	0.000730907	0.0	0.0	5.34225042649e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.2371672268072	-2.2524539622805837	292937.67118769884	5.0735488521935	661.7694877741968	-2.92232755835812	437938.8549489228	8.53999835833933	487.6202399934194	-0.782983680756729	0.6130634443313553	237773.4984512399	490.5081542918842	678.028393634869	0.897143	23.927315	0.0951469	0.0550046	0.0223836435	0.0078671911	-0.0105442224	-0.0008697127	-0.0134142275	0.0202959336	-0.0338411081	0.0252213246	-0.0031023916	0.0326330414	0.0217997405	-0.0339666272	0.050984294	0.0157085195	-0.0782449808	-0.0050508227	-0.0243998428	-0.1091423641	-0.0910097216	0.0414503125	-0.0055497453	-0.0598296034	0.0540689998	-0.0072161796	0.017111403	-0.0018224005	-0.0490464572	0.0423413582	0.1572979602	0.0204650354	-0.0085736269	-0.0248235007	0.1006715394	0.0077228809	-0.0909472563	-0.0409621663	0.0056375245	-0.030927711	-0.0224885393	-0.0062807562	0.0469728738	0.0293314391	-0.0239141639	0.0351368408	0.0179332196	-0.0649397259	0.0012629534	-0.0833060885	-0.0897760247	0.0808710784	-0.0562652583	-0.0707575231	-0.0274028853	0.0468098402	-0.0097805444	0.0162577522	0.0534356136	-0.009183242	-0.0404916919	0.1411192411	-0.060634707	0.0003356509	0.0165023609	0.0860478335	0.1117784537	0.0135005098	0.0710836865	0.0146827158	-0.0487474975	-0.0888402033	0.0	-0.0212992	-0.0092044	0.00045365592064	8.472097936000003e-05	-0.120041	0.035679	0.001272991041	0.0144098416809999	-0.609618	0.0402799999999999	0.0016224783999999	0.371634105924	0.00974635	2.003000000000074e-05	4.0120090000002967e-10	9.499133832250002e-05	-0.00095221	8.237000000000001e-05	9.067038841e-07	6.784816900000002e-09	0.000828177	9.727e-05	9.461452899999998e-09	6.85877143329e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.365682677031	-0.8714845497761416	291995.0710150138	0.7594853204985244	659.5712869942439	-2.198200779952913	435034.28262724326	4.832086668985594	487.79282467524513	0.1725846818257537	0.0297854724008966	237941.83980465445	490.72409082047216	676.426651867268	0.915067	24.405354	0.12170555	0.0627445	0.0168542852	0.0020611365	-0.0057689559	0.0011710425	0.0006568469	0.0365348737	-0.0359721067	0.007295675	-0.0143051663	0.0771236682	0.0305363771	-0.0542568219	0.0394417535	0.032798985	-0.0310163373	-0.0138048095	0.0063910648	-0.0344866174	0.0293387251	0.0847600369	-0.0082437042	-0.0156711767	0.1220124076	0.0591915375	0.0387092238	0.0995628514	0.0130721426	0.1064420212	0.0477118714	-0.0164183529	-0.0663765112	-0.1075870738	-0.0522016143	0.1305673413	-0.0231156064	0.0334867031	0.1513348793	-0.0334873248	-0.0076142091	-0.0129139919	0.0788481516	0.0457056748	-0.0490998876	0.0134601837	0.0377475417	-0.0380523604	-0.0055203548	-0.006077375	-0.0419730066	-0.0389817529	-0.0718518164	-0.0175294826	0.008147863	0.0925533167	0.0825912367	0.0452429231	0.1172132774	-0.0233115764	0.036968831	0.0345196683	0.0131625548	-0.0878671943	0.044297796	0.0618233756	-0.0543734424	-0.1128585678	0.0702447203	0.0121452123	-0.0519867903	-0.0902970926	0.0	-0.0140531	0.0072461	0.00019748961961	5.250596521e-05	-0.15842	-0.038379	0.001472947641	0.0250968964	-0.654865	-0.045247	0.002047291009	0.428848168225	0.0100797	0.0003333499999999	1.1112222249999976e-07	0.00010160035209	-0.00109558	-0.00014337	1.2002955364000002e-06	2.0554956900000025e-08	0.000688228	-0.000139949	1.9585722601e-08	4.7365777998400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
539.8877573816836	-0.4779252953474042	291478.7905706237	0.2284125879329036	655.7702137589955	-3.801073235248396	430034.57325351867	14.448157739721704	486.8304844921875	-0.96234018305762	0.9260986279273734	237003.92063089804	489.7365259722823	671.8225264105068	0.915522	24.417496	0.0387700699999999	0.0200105	0.018424826	-0.0015421501	0.0027337001	-0.0035927808	0.0141997409	-0.0049552655	-0.0162902102	0.0167445965	-0.0082801639	0.0522952542	0.0181856733	-0.0914879289	0.0849382021	-0.0378911967	-0.0707219503	0.0426866387	-0.0132376714	-0.0881062597	-0.1234292581	-0.0084858545	-0.1026263861	0.0025117143	0.0659916691	-0.1014517534	0.103210221	0.1106192653	-0.0705806527	0.0592682933	-0.0317487377	0.0932668135	0.0598149647	-0.0438110575	0.1005353818	0.0068235849	0.0314337667	-0.0580761958	-0.0303162869	-0.0159114085	-0.0159958365	-0.0108462657	0.0584217513	0.0463303811	-0.0828158205	0.0493828537	-0.0202512835	-0.0756161905	0.0445518358	-0.0415906618	-0.0685061688	0.144375621	-0.0128372676	-0.0042795422	0.0701658237	0.0516235043	-0.0826596287	0.049238188	0.1344411471	-0.1072812378	-0.0151915949	-0.0485560637	-0.1309530236	0.0085181271	-0.0586125287	0.0935337352	0.0343840053	-0.0411506966	0.069392534	0.0095985662	-0.0551380385	-0.0914821417	0.0	-0.00458823	0.00946487	2.1051854532900003e-05	8.95837641169e-05	-0.160414	-0.0019939999999999	3.976035999999983e-06	0.025732651396	-0.658716	-0.0038509999999999	1.483020099999952e-05	0.433906768656	0.0103929	0.0003131999999999	9.809423999999975e-08	0.00010801237041	-0.00122225	-0.0001266699999999	1.4938950625e-06	1.6045288899999987e-08	0.000658894	-2.9334e-05	8.604835560000001e-10	4.341413032360001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
539.9533845746141	0.0656271929304921	291549.6575135812	0.004306928451936	656.4587994546449	0.6885856956494081	430938.1553814337	0.4741502602529792	487.214124245491	0.3836397533034983	0.147179460314769	237377.60286430077	490.03392376524914	673.3918948041193	0.859498	22.923306	0.0389714799999999	0.0211443	0.0153142287	-0.0014557221	0.0023574966	0.0022930539	0.0152019146	0.0253626496	-0.0234847093	0.0091988167	-0.0039794055	0.0395009779	0.027824304	-0.0566007181	0.0160966567	0.0211378954	-0.0191679867	0.0203533702	-0.0497005864	-0.0901884825	0.0788074682	0.0320368696	-0.0369609637	-0.0541843294	0.0337160724	-0.0459357945	0.0468987086	0.0227595768	0.0263341255	0.0611802843	0.0020215507	0.1120830859	-0.0044563092	0.0210122252	0.0496650197	-0.060336749	-0.0171977899	-0.065521148	-0.0835035156	-0.021062758	-0.0081464758	-0.0086788647	0.0493043968	0.0356057722	-0.0418672839	-0.0019181953	0.018682124	-0.0144331467	0.0182270974	-0.0825865367	-0.0774493419	-0.0571458769	-0.042793642	-0.0252083333	0.0567881952	-2.35049e-05	0.0126534723	0.0096930298	0.0317488864	-0.0647146954	0.0589501144	-0.0222855743	-0.1326031952	-0.037574885	-0.0453102631	0.0252133509	0.0380186517	0.0297130105	0.0685272879	0.0070446946	-0.0581959051	-0.0923917831	0.0	-0.00455425	3.3980000000000295e-05	2.07411930625e-05	1.15464040000002e-09	-0.154888	0.005526	3.053667600000004e-05	0.0239902925439999	-0.657545	0.0011709999999999	1.3712409999998176e-06	0.4323654270250001	0.0107246	0.0003317	1.100248900000005e-07	0.00011501704516	-0.00110037	0.0001218799999999	1.2108141369e-06	1.4854734399999998e-08	0.0008501239999999	0.0001912299999998	3.656891289996173e-08	7.227108153758299e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
539.9689058999481	0.0155213253340207	291566.41933878703	0.0002409115401245	654.9581759605087	-1.5006234941362209	428970.2122575167	2.2518708711536006	486.8493166024615	-0.3648076430295077	0.1330846164127447	237022.2570762838	489.4665903864347	670.0094200685264	1.150259	30.678053	0.14982352	0.090132	0.0112159298	-0.0017390401	-0.005257288	0.0032133379	0.0047116269	-0.0408533299	-0.0176017826	0.0078040116	-0.0167470309	0.0235047231	-0.0841125892	-0.0799448822	0.0380419314	-0.0464379516	-0.0305918879	-0.0637975271	0.0824980518	0.0197651885	-0.0369050754	-0.0538205524	0.0684993405	0.0238564421	-0.0686172442	-0.0561316491	0.0413914574	-0.108440989	-0.0128513815	-0.0238501659	0.1078980588	-0.0468963541	-0.0455465481	-0.1276089364	0.0382983707	-0.0401681861	0.0349180985	0.0294833068	-0.0459441397	-0.0166010876	-0.0102121145	-0.0161364031	0.0147720311	-0.0406022636	-0.1051944813	0.0309189933	-0.053676273	-0.0407123401	-0.0532362604	0.0896120605	-0.0333297299	0.0323286696	0.0407522786	0.0112197756	-0.0821617424	-0.0516171344	-0.0640079769	-0.064737449	-0.0732814403	-0.0238058629	-0.0348947915	0.0882110898	0.0082458754	-0.0362677608	0.0749143536	0.1494869804	-0.023097125	0.0171046884	0.067649145	0.00448552	-0.0611552112	-0.0930232783	0.0	-0.00465522	-0.0001009699999999	2.16710732484e-05	1.019494089999994e-08	-0.164019	-0.009131	8.3375161e-05	0.026902232361	-0.580857	0.076688	0.005881049344	0.3373948544489999	0.0115426	0.0008179999999999	6.691239999999988e-07	0.00013323161476	-0.00139621	-0.0002958399999999	1.9494023641e-06	8.752130559999996e-08	0.000685893	-0.0001642309999998	2.697182136096714e-08	4.704492074490001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
538.4527486961836	-1.5161572037645783	289931.3625784754	2.298732666527225	655.346454695368	0.388278734859341	429478.97568178806	0.1507603759439704	485.5910478646366	-1.258268737824892	1.5832402165874468	235798.6657662758	488.3111478721156	664.653230537225	0.927992	24.750071	0.05037454	0.0451907	0.0119619925	-0.0052111557	-0.0045426311	-0.0015401929	0.0029490756	-0.0156050007	0.0086218094	0.0036213756	0.0028992622	-0.0041629231	-0.0560720429	-0.0694226248	-0.0506057137	0.0082309333	-0.047898546	-0.0305333339	-0.0401270443	-0.0382971066	-0.0126119206	-0.028019558	0.1299169852	0.0625043714	-0.0585553426	0.0262389325	0.0509845644	-0.0076369387	0.0404465802	-0.0374347809	0.0205737118	-0.0446402093	0.011040975	0.0369193309	-0.0236331616	-0.111973381	0.0356820658	0.0133621014	0.1234580816	0.0088419915	-0.0015736576	0.0056549628	-0.0122399252	-0.03388885	-0.081309555	-0.0417304167	-0.0217678566	-0.0292119064	-0.0320985481	-0.0733551907	-0.0112647987	0.0119569944	0.0154673065	0.0439823872	-0.1267543503	-0.0274916951	0.0246370551	-0.0899122395	-0.0132741215	0.0335466738	0.0312740468	0.0303910378	0.0409983296	0.0705275815	-0.0300340967	-0.0454936938	-0.0684133602	0.106213855	0.0667582704	0.0019229689	-0.0640109452	-0.0933747261	0.0	-0.00469311	-3.789000000000049e-05	2.20252814721e-05	1.4356521000000372e-09	-0.119043	0.044976	0.002022840576	0.014171235849	-0.58089	-3.300000000006076e-05	1.08900000000401e-09	0.3374331921	0.0115459	3.299999999999484e-06	1.0889999999996592e-11	0.0001333078068099	-0.00143275	-3.654000000000005e-05	2.0527725625e-06	1.3351716000000039e-09	0.0007526059999999	6.671299999989997e-05	4.450624368986653e-09	5.664157912358494e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
538.6999504136827	0.2472017174991378	290197.6365757042	0.0611086891345235	653.675659281917	-1.67079541345106	427291.8675376488	2.7915573136090988	485.3725115438719	-0.2185363207647128	0.0477581234933774	235586.4749624061	487.7659633603473	668.8884179696898	0.88978	23.730928	0.05082266	0.0333348	0.0152344824	-0.0031470385	0.0016807891	-0.0049239911	0.0043202946	-0.0277354922	0.0173366729	-0.0042340257	-0.0194903693	-0.0017694149	-0.0730320335	-0.0626877872	-0.0344403486	-0.017388271	-0.0044284881	0.0067820046	0.0335929682	-0.0572788288	-0.0261730495	0.0524439985	0.081589838	0.0315129993	-0.0137989073	-0.0588026254	0.0407498111	-0.0652148252	-0.0947561039	0.0800270186	-0.0728067219	0.0035001319	0.0207312224	0.073238897	-0.106273927	-0.0296583509	-0.1069269691	0.0007799794	0.0009916925	0.0176712228	-0.0008433247	-0.0168510654	-0.027392944	-0.0564335717	-0.0834349001	-0.0447769483	-0.0274360478	-0.0052463528	0.0130338481	0.0413359044	-0.0118413005	0.0316816652	-0.0770198568	0.0518027364	-0.0898487667	-0.0093999251	-0.0184359537	0.0383416489	-0.0294221854	-0.1781697282	-0.0047165805	0.0164659087	0.0326359002	0.0002799735	0.0433238279	-0.148678918	0.0004713366	0.0685076444	0.0658548318	-0.0006410298	-0.0667582704	-0.0934450686	0.0	-0.0046456	4.751000000000061e-05	2.158159936e-05	2.257200100000057e-09	-0.106561	0.0124819999999999	0.0001558003239999	0.011355246721	-0.55067	0.03022	0.0009132484	0.3032374489	0.011661	0.0001150999999999	1.3248009999999982e-08	0.0001359789209999	-0.00139394	3.8810000000000016e-05	1.9430687236e-06	1.506216100000001e-09	0.000760159	7.553000000100059e-06	5.7047809001511486e-11	5.778417052810001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
539.9318676078635	1.2319171941808236	291526.42165851546	1.517619973318353	656.3214346886432	2.645775406726216	430757.82563175895	7.000127502837272	485.7352231472305	0.3627116033586048	0.1315597072109699	235938.7070058898	488.2495370074479	671.5860181866652	0.919846	24.532797	0.0584158299999999	0.0310686	0.010910027	-0.001182152	0.0031133388	0.0010034716	0.0061906762	-0.0275813577	0.0096627847	-0.0076572505	-0.0045944008	0.0006647146	-0.0578466697	-0.0500978222	-0.0213613456	-0.0042262318	-0.0610614517	0.0234066152	-0.0238906893	-0.0664798768	-0.0749336441	0.01679745	-0.0265788087	0.0260571478	0.024802545	0.0414070839	0.0545554535	0.0533395837	-0.0717617671	0.0498090697	0.060643839	0.074360941	0.0031961456	-0.0533703736	-0.0678765442	0.1035609021	-0.0537217206	0.0464876137	-0.0963465798	0.0103323833	0.0058838997	-0.0056567854	-0.0151175225	-0.0480835948	-0.0636282276	-0.0392106958	-0.0202794391	-0.0585461397	0.0244191623	-0.0239166326	0.0021285066	0.0985636521	-0.040703758	0.061717025	0.0171345248	0.0024325924	0.0326076249	0.0296638794	0.0824008219	-0.0775581738	-0.0257151155	0.0559771403	-0.0600115347	-0.0429313004	0.1047956353	-0.0511423779	0.0472621739	-0.0717380727	0.0649389993	-0.003204546	-0.069392534	-0.093234094	0.0	-0.00482118	-0.00017558	2.3243776592400004e-05	3.082833640000025e-08	-0.122492	-0.015931	0.000253796761	0.015004290064	-0.573093	-0.0224229999999999	0.0005027909289999	0.3284355866489999	0.011796	0.0001349999999999	1.822499999999992e-08	0.0001391456159999	-0.0016557	-0.00026176	2.74134249e-06	6.85182976e-08	0.000759194	-9.650000000000151e-07	9.312250000000297e-13	5.76375529636e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.9371881647924	1.0053205569288366	292613.041539632	1.0106694221837065	659.4539710441558	3.1325363555125705	434879.5399259062	9.812784018607978	486.6687669698864	0.9335438226559064	0.8715040688190022	236846.4887439896	489.21769920930353	676.9506218342244	0.869758	23.196936	0.0452887	0.0220776	0.0088809391	0.0002799861	0.000423014	-0.0019600385	-0.0134304845	0.00605239	-0.006057909	0.0114708494	-0.0026066551	0.0139272876	-0.0303636749	-0.0640706232	-0.0148386672	0.0241230358	-0.0745724423	0.0764293618	-0.0791906708	-0.0139145167	-0.0022970145	0.0390573568	0.0128560756	0.0794945229	0.0705517662	-0.117891831	0.0494577454	-0.0515443419	0.0263391029	0.0210001271	0.0110801939	0.1598400031	-0.0235130417	0.0116646779	0.0729479868	0.0761607162	-0.1025249864	0.0514170672	0.0500867031	-0.0035014841	-0.0154028057	-0.0015829943	0.0006981448	-0.0231508287	-0.0667926315	-0.0369235746	0.0061527525	-0.069320788	0.0678700895	-0.0887292239	0.027678411	-0.0105155311	-0.0461555603	0.055458488	-0.0421763362	0.0866350817	-0.0640755984	-0.0200750522	-0.056273365	-0.1001560682	0.0452307598	-0.0385420681	-0.1387971629	-0.062083775	0.0403303328	-0.0036661152	0.13101451	-0.0458422746	0.0640109452	-0.0057656499	-0.0719092746	-0.0927424375	0.0	-0.00471688	0.0001043	2.22489569344e-05	1.0878490000000156e-08	-0.127397	-0.004905	2.4059025000000064e-05	0.016229995609	-0.582606	-0.0095129999999999	9.049716899999988e-05	0.3394297512359999	0.0120859	0.0002899	8.404201000000053e-08	0.00014606897881	-0.00142496	0.0002307399999999	2.0305110016000003e-06	5.324094759999996e-08	0.000853882	9.4688e-05	8.965817344e-09	7.291144699240001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
543.0259987372714	2.08881057247902	294877.23530461104	4.363129607700128	663.05273350064	3.5987624564842235	439638.9274026707	12.951091218200364	488.24092571012	1.57215874023359	2.4716831044928687	238379.2015382749	490.7721795331561	679.7176076667911	0.993717	26.503	0.13572592	0.0759727999999999	0.0008477816	0.0023418535	-0.012121432	0.0053431781	-0.0075688481	-0.0073847025	-0.0429054332	0.0041576706	-0.0125305918	0.0563374711	-0.0531211505	-0.102076236	0.0157891743	-0.0125273927	-0.0447717198	-0.0074950726	0.1150122702	0.0266408401	0.0561098186	-0.0400682316	-0.0234765376	-0.0196956091	-0.0949611524	-0.0101481529	0.03918019	0.0754874044	0.0646339339	-0.009007494	0.0559137239	-0.0453445045	0.0451511289	-0.049877907	0.0031448708	-0.0372628271	0.0124601935	0.0208988367	-0.0023692943	-0.0394978268	-0.0071410171	-0.0102449852	0.0406525134	-0.0217820181	-0.1217324738	-0.0110149616	-0.0098968483	-0.0517411855	0.0162239184	0.1141037723	-0.0323266734	-0.0433100514	0.0375757298	0.0349128475	0.0252811634	-0.0758288054	-0.0581075269	-0.0546473013	0.0850650059	0.0546716226	0.0545229041	0.0303772092	0.0330037353	0.0504866559	0.0454771224	0.0365401616	-0.0212328703	0.0163920023	0.0630708441	-0.0083224136	-0.07430423	-0.091971579	0.0	-0.0188029	-0.01408602	0.00035354904841	0.0001984159594404	-0.141526	-0.014129	0.000199628641	0.020029608676	-0.628539	-0.045933	0.002109840489	0.3950612745209999	0.0132291	0.0011432	1.306906240000001e-06	0.00017500908681	-0.00146444	-3.947999999999994e-05	2.1445845136e-06	1.5586703999999951e-09	0.000805004	-4.887800000000003e-05	2.3890588840000027e-09	6.48031440016e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.698642524101	-1.327356213170333	293437.4193124538	1.7618745166418863	663.0880315674453	0.0352980668053533	439685.7376079894	0.0012459535201951	485.6375476985665	-2.6033780115535023	6.777577071040268	235843.82773467744	488.3513859755904	676.4093548130256	0.925632	24.687119	0.11582038	0.0598522	0.0014404701	0.000455089	-0.0045145431	0.0039569805	-0.0253518668	0.0041910519	0.0173992858	0.0023304055	-0.003014159	0.0079782022	-0.0577890153	-0.0808543988	-0.0299671861	0.0073800014	-0.0555094922	0.0878135455	-0.0895805269	-0.0180919402	-0.0095080746	-0.0044421756	-0.0207606388	0.0016731996	0.0628995793	-0.0006699047	0.0148166614	0.0376277832	0.0584688564	-0.0359595011	-0.0033574677	0.0048236498	-0.0605330748	-0.1472156058	0.0037120238	0.0515784795	0.0416586756	-0.0279370199	-0.0391149535	0.0186718839	-0.0003025877	0.0016454999	-0.0045245763	-0.0330458879	-0.0962752663	-0.0318976538	-0.0033908048	-0.0367377867	0.0791029211	-0.1010362529	0.0269584882	0.0094528579	0.0188704608	0.0028986548	0.0124343907	0.0543747282	0.0060239533	-0.0252809756	0.0387663217	0.0234785328	0.0188163862	-0.0496356597	0.0064429964	-0.0787656314	0.0920349604	0.0689690537	-0.0234367903	-0.042143543	0.0621188731	-0.0108729124	-0.0765733439	-0.0909238394	0.0	-0.00475082	0.01405208	2.25702906724e-05	0.0001974609523264	-0.106758	0.034768	0.001208813824	0.011397270564	-0.603169	0.02537	0.0006436369	0.3638128425609999	0.0124505	-0.0007786	6.062179600000013e-07	0.00015501495025	-0.00148736	-2.292000000000006e-05	2.2122397696000004e-06	5.253264000000027e-10	0.00083609	3.108600000000005e-05	9.66339396000003e-10	6.990464881e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
