global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77
552.6720329944771	-0.4553601693384053	305446.3760542484	0.2073528838199011	654.2976601499453	2.1917759107240045	4.80388164283004	428105.4280776933	448.04175703886784	0.1699086536060576	0.0288689505702232	200741.41605047588	447.7543951345527	757.8190323764628	0.630428	23.667747	0.1288738199999999	0.0767375	0.009441434	0.0114047227	0.0287041779	-0.0182917034	-0.0112833693	0.0274842845	0.0167534538	-0.0225824974	0.0115663299	-0.0258053998	-0.0109011075	0.0856805221	0.0388271607	0.0041151783	-0.0004228156	-0.009202234	-0.015833555	0.061160583	-0.0059726866	0.0354759013	0.0374249713	-0.0017743131	0.0506175176	0.0017322724	0.034222691	-0.0064078235	-0.0370490907	-0.0190877397	0.0216891516	0.036085919	-0.008540942	0.0541377531	0.0053386333	-5.07299e-05	-0.0114491212	-0.0131515468	-0.0580928947	0.0095894375	0.0039115182	0.0552799089	-0.0038752245	0.0094925621	-0.0290363122	0.0562669164	-0.004327143	-0.0348857209	-0.0191535204	0.0384421395	-0.0276251578	0.0160527492	0.0135724991	-0.0021218508	0.0170230351	-0.0106032866	0.0497456123	0.00668936	-0.0712863519	-0.0048648913	0.0430492835	0.0630360837	0.0058396111	0.0082653095	0.0110406246	-0.0228337781	0.0168719481	-0.0320013495	-0.004999758	-0.0028601435	0.0126514608	0.0154844188	-0.0212147417	0.0359121712	-0.0052453168	0.0238657892	0.0855636409	0.0717094778	0.0502563998	0.0234777482	-0.0328127	-0.0135564	0.0001837759809599	0.00107667328129	0.010463	-0.0592516	0.000109474369	0.00351075210256	-0.00411077	-0.01640997	0.0002692871154009	1.6898429992899996e-05	0.00204546	0.0005743199999999	4.183906611599999e-06	3.298434623999999e-07	0.000616009	8.741100000000002e-05	3.7946708808100003e-07	7.640682921000003e-09	-0.00053673	0.0001313859999999	2.8807909290000005e-07	1.7262280995999982e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
552.8315538461864	0.1595208517092032	305622.7269279888	0.0254469021300296	651.0765715963971	-3.2210885535481566	10.375411469798957	423900.7020817184	447.78738499337976	-0.2543720454880827	0.0647051375257912	200513.5421592093	447.4026131156562	754.9794125042179	0.644768	24.206081	0.0932712	0.0725368	0.0136261215	0.0009198727	0.0356381819	-0.0164258137	-0.0051526567	0.048408912	0.0082535314	-0.039315667	0.0198976752	0.0174386853	-0.0530185892	0.0167217531	0.1096075751	0.0051302159	-0.0075105853	-0.0034856763	-0.0310119575	0.0629906799	-0.0010061103	0.0187017462	0.0099891972	-0.0387423298	0.0389212259	0.0071667213	0.0885506321	0.024891833	-0.084918706	-0.0546588026	0.0977544654	-0.0261744358	0.0096115316	-0.0186146923	0.0055583795	-0.0077780878	-0.0060401819	-0.0322725613	-0.0599342844	0.0127021592	-0.0018559409	0.0250332643	-0.0398404681	0.0065578233	-0.0175592674	0.080485363	-0.0511971122	-0.0533973899	-0.0721606928	0.1018800929	0.0518938388	-0.0091877957	0.0160160458	-0.0109870546	0.0232415249	-0.0147562366	0.0526127192	0.0060487376	-0.0754013249	-0.001038539	0.0483707158	0.0578170885	0.0045573073	0.001455392	0.0146248267	-0.0313962025	0.0132851547	-0.0308883203	0.0168539661	-0.0041203515	0.0097376613	0.0176123007	-0.0104549268	0.022860264	0.0116823073	0.0141369719	0.0851845054	0.0702764701	0.0473315761	0.0189738151	-0.0332053	-0.0003925999999999	1.5413475999999992e-07	0.00110259194809	0.0833599	0.0728969	0.00694887292801	0.00531395802961	-0.00222137	0.0018893999999999	3.5698323599999998e-06	4.9344846769e-06	0.00213624	9.078000000000036e-05	4.563521337600001e-06	8.241008400000068e-09	0.000806859	0.00019085	6.510214458810001e-07	3.64237225e-08	-0.000616946	-8.021600000000003e-05	3.806223669160001e-07	6.4346066560000064e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553.3609322481714	0.5293784019850136	306208.3213385653	0.2802414924882067	651.6461893983209	0.569617801923755	0.3244644402684501	424642.7561573523	447.2532259543737	-0.534159039006056	0.2853258789518732	200035.44812659407	446.8796035282854	755.5800080251964	0.659422	24.756222	0.1110263699999999	0.0649784	0.01255915	-0.0025391612	0.0321038095	-0.0330136815	-0.006771854	0.0351486151	-0.0035782376	-0.0242603585	0.0019823038	0.0073337343	0.0494557958	0.0587641277	0.0386142594	0.0034193251	-0.0247521826	0.0049676222	-0.0413007122	0.0638245848	0.0162538555	-0.0091599097	0.0232622347	0.0066455222	0.0424832552	0.002230393	0.0214392979	0.0055547523	-0.0665738235	-0.0488266181	-0.0427329742	-0.0531648078	-0.038060469	0.0074189309	0.0042343312	-0.025039156	0.0032412336	-0.0378072129	-0.053185389	0.0250517213	-0.0304132234	0.0247065851	0.001583123	0.0151289579	-0.0291048613	0.03169543	-0.0242802094	-0.0508170243	-0.0442922848	-0.0301608322	0.0334588128	0.0785764712	0.0176622123	-0.0132290319	0.0200544318	-0.0086076943	0.0422341615	0.0127950077	-0.0718945814	-0.000214032	0.0428241707	0.0704028431	-0.0013244103	0.0108739095	0.0121686877	-0.0154806281	0.0077773945	-0.0174055295	0.0119973941	-0.0087254455	0.0032552955	0.0107060571	-0.0100376267	0.0009163916	-0.0201539585	0.0290054273	0.0847913636	0.0687972441	0.0443367186	0.0144199766	-0.0438604	-0.0106551	0.00011353115601	0.00192373468816	0.0298328	-0.0535271	0.00088999595584	0.00286515043441	0.0274483	0.02966967	0.0008802893179089	0.0007534091728899	0.00234798	0.0002117399999999	5.5130100804e-06	4.4833827599999895e-08	0.000758519	-4.8340000000000015e-05	5.75351073361e-07	2.336755600000001e-09	-0.000700356	-8.340999999999991e-05	4.904985267359999e-07	6.957228099999985e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553.862717779127	0.501785530955658	306763.9101456809	0.2517887190764517	653.785616920692	2.1394275223710792	4.577150123478855	427435.63289236976	447.9250132849722	0.6717873305984767	0.451298217552627	200636.8175263425	447.5390803910684	757.1005732200363	0.687268	25.801626	0.10706145	0.0653106	0.0173967935	-0.0172866899	0.0484595505	-0.010445727	-0.0124672285	0.0295023411	0.0145983284	-0.019913594	0.0085418622	-0.0524819567	0.0025645595	0.1165921977	-0.0098126115	0.0135103621	-0.0067150507	-0.0166720644	-0.0201787517	0.0570768345	0.0055710245	0.0211538291	0.0256073884	-0.0223669206	0.0678577928	0.0149959857	0.0352342158	0.0832314506	-0.0422493557	-0.1053692868	-0.0379655762	-0.0224508698	-0.0659873108	0.0243581668	0.0137726954	-0.0067885455	-0.0163288433	-0.0181465677	-0.0474210655	0.0130093183	-0.0142960486	0.0390150809	-0.0221699821	0.028755834	-0.054230933	0.0283932889	-0.0998958862	-0.011421183	-0.0858082639	-0.0089854916	-0.010676976	0.0927338612	0.0175354461	-0.015651323	0.0358080342	-0.0143082327	0.0489473992	0.003417816	-0.0748725081	-0.0003865399	0.0560552024	0.0759889476	0.0167873082	0.0034822692	0.0194056229	-0.0214290279	-0.001147886	-0.0225473365	-0.000802418	-0.0050569828	0.0017213616	0.0053009523	-0.0035113063	0.0256349003	0.0009997339	0.036238527	0.0843842802	0.0672727727	0.0412762587	0.0098282105	-0.0439938	-0.0001333999999999	1.779555999999968e-08	0.0019354544384399	0.0576022	0.0277694	0.0033180134448399	0.00077113957636	-0.0271658	-0.0546141	0.00298269991881	0.00073798068964	0.00269849	0.00035051	7.2818482801e-06	1.2285726010000004e-07	0.0008271039999999	6.858499999989995e-05	6.841010268158346e-07	4.703902224986276e-09	-0.000772152	-7.179600000000006e-05	5.96218711104e-07	5.154665616000008e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
554.4753016176217	0.6125838384946292	307442.8601039525	0.3752589591848139	654.6434151137373	0.8577981930453689	0.7358177399918999	428558.000951777	448.26564176660594	0.3406284816337575	0.116027762500119	200942.0855884271	447.8991744832716	758.3182684318585	0.645988	24.251907	0.09166377	0.0364294	0.0187253948	-0.0241423081	0.0515415363	-0.0225561412	-0.0168985939	0.0265827077	-0.005711199	-0.0168915551	0.0037200193	-0.0091262877	-0.0319683732	0.0244068779	0.0443840785	0.0238817133	-0.00619946	0.0134232663	-0.0362218057	0.0562374758	0.0103483701	0.0053494282	0.0341116318	-0.0333985751	0.0484299398	0.0243779128	0.085296084	0.0272638866	-0.0230221322	-0.0660967934	0.1045864474	-0.0100654756	0.0147155399	0.0236163056	0.0240415226	-0.0060886473	0.0114513861	-0.036122356	-0.0482480368	0.0187533311	-0.0234581907	0.0382834193	-0.0345156701	-0.0086688947	-0.0329678315	0.0760360904	-0.0427976109	0.0051390404	-0.0852044117	0.1100279171	0.0271588252	-0.0097204006	0.0211845069	-0.025948029	0.0395637903	-0.0107819994	0.0477516484	0.0097819616	-0.0723568242	-0.0013077987	0.0549076713	0.0733419116	0.0173214781	0.0154407742	0.0164652903	-0.0255762982	-0.003717155	-0.0103662728	0.0161435673	-0.0053910453	0.0243119102	0.0120956627	-0.0213956953	0.0208325988	0.0041862878	0.0122803308	0.0839633221	0.0657040584	0.0381547247	0.0052105939	-0.0518949	-0.0079011	6.242738121000001e-05	0.00269308064601	0.077527	0.0199248	0.006010435729	0.00039699765504	-0.00771858	0.01944722	0.0003781943657284	5.95764772164e-05	0.00304437	0.0003458799999999	9.2681886969e-06	1.1963297439999988e-07	0.00127653	0.000449426	1.6295288408999996e-06	2.019837294760898e-07	-0.000864659	-9.250700000000004e-05	7.476351862810001e-07	8.557545049000006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553.7930181581198	-0.6822834595018321	306686.7069606796	0.4655107191097882	654.2359015044675	-0.407513609269813	0.1660673417401098	428024.6148173633	448.5153552402149	0.2497134736089492	0.0623568189018473	201166.02388625612	448.169631777639	757.5803286202929	0.630991	23.688869	0.07367636	0.0634847	0.0155904199	-0.0221465349	0.0444315695	-0.02657088	-0.0055469011	0.0228354043	-0.0107774029	-0.0333983572	0.0152765477	0.0227356954	-0.012439534	0.0134943466	0.0459543543	0.0251871475	0.0056352367	-0.0046615812	-0.0404987904	0.0547133178	0.0156860892	-0.0006317391	0.012260364	-0.0014669634	0.0258493676	0.0378030078	0.0502748422	0.007643039	-0.042242582	-0.0970128031	0.0933827499	0.0082116476	-0.0100487569	-0.0417853937	0.0254103286	0.0060013957	-0.0064339327	-0.0365388488	-0.0456343157	0.023512807	-0.0195210977	0.0184381134	-0.0035231622	-0.022518807	-0.0310623304	0.0365244644	-0.0205838147	-0.0228721951	-0.1056410382	0.0882445931	0.0137200337	-0.0121641504	0.0191956533	-0.0255829393	0.035434628	-0.010229948	0.0432245061	0.0115182399	-0.0730147886	-0.0055488416	0.0585094974	0.0846546222	0.0131514562	0.0126959434	0.0195458003	-0.01062702	-0.0047353015	-0.0187132806	0.0012786225	-0.0010352885	0.0129126334	0.0050489555	-0.0097300177	0.0220296408	-0.0038692954	0.0238519518	0.0835285585	0.064092133	0.0349767354	0.0005792723	-0.0582244	-0.0063295	4.006257025000002e-05	0.00339008075536	0.0146392	-0.0628878	0.0002143061766399	0.0039548753888399	-0.00414507	0.00357351	1.27699737201e-05	1.7181605304899998e-05	0.00305886	1.449000000000025e-05	9.3566244996e-06	2.0996010000000718e-10	0.00127331	-3.219999999999959e-06	1.6213183560999998e-06	1.0368399999999736e-11	-0.000864658	1.000000000015745e-09	7.47633456964e-07	1.0000000000314906e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
554.2474905988113	0.4544724406914611	307190.2808350794	0.2065451993480536	654.3827818260315	0.1468803215640264	0.0215738288627518	428216.8251503756	449.1548107696302	0.6394555294153292	0.408903374099839	201740.04403750232	448.9964443877124	759.4951437650757	0.689405	25.881868	0.15227153	0.0777805	0.0245703012	-0.037269039	0.0647581946	-0.0063557305	-0.0224201812	0.0278418659	-0.0043592952	-0.0335590135	0.0125849241	-0.0315836862	0.0343072076	0.0993747665	-0.0088247542	0.0431796084	0.0120786342	0.0024692256	-0.0385966952	0.0578362095	-0.0067803683	0.0329406308	0.0549497217	-0.014317886	0.016351602	-0.008162041	0.054609549	0.0514528338	-0.0234332436	-0.0761051204	0.0544000114	0.0013673859	-0.0770268886	0.0187880418	0.0438692042	0.0136859531	-0.0001401342	-0.0347938695	-0.0544882483	0.0116190474	0.0009776221	0.0638358204	-0.013739578	0.0078617897	0.0063710663	0.0485837166	-0.0480478561	-0.0119160925	-0.0674579247	0.0764329623	-0.0386468814	0.0835107207	0.0225855826	-0.0323290795	0.0505982646	-0.0120910482	0.0549654943	0.0013431317	-0.0712169686	-0.0019855175	0.0651395949	0.0779390776	0.0399139277	0.019060691	0.0246909568	-0.0131761289	-0.0148709119	-0.0084603987	0.0037493559	0.0015409509	0.0121318448	-0.0032573791	-0.0114140925	0.0131188359	-0.0061796411	0.0338152587	0.0830800609	0.0624380565	0.031746993	-0.0040535729	-0.0711519	-0.0129275	0.00016712025625	0.00506259287361	0.074087	0.0594478	0.005488883569	0.00353404092484	-0.0475863	-0.04344123	0.0018871404639128	0.0022644559476899	0.00349949	0.00044063	1.22464302601e-05	1.9415479690000002e-07	0.00156178	0.00028847	2.4391567684e-06	8.321494090000006e-08	-0.000864658	0.0	7.47633456964e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553.3635385873891	-0.8839520114221386	306211.2058379569	0.7813711584972447	652.1058206772881	-2.276961148743453	5.184552072887105	425242.0013611994	448.4225007028291	-0.7323100668011193	0.5362780339382598	201082.73913657875	448.08903107919554	752.5383785290813	0.656234	24.636568	0.0924567	0.0457593	0.0239604733	-0.0501881411	0.0596757754	-0.0157033487	-0.0161194369	0.0353924283	-0.0358198553	-0.0293272931	0.0040258238	-0.0197027731	-0.0149242182	0.0614031083	0.0356457493	0.0405763852	-0.001270997	0.0087109863	-0.046562074	0.0466186708	-0.0407461601	0.0187954642	0.0366260944	-0.0451387706	0.0385929429	0.0082375398	0.0550655217	0.0235210666	-0.0694770584	-0.0273749972	0.0855913849	-0.0168245916	-0.0404351543	0.0046867955	0.0399540891	-0.0009003598	0.0084460735	-0.0496672669	-0.0438252287	-0.0273829591	-0.0077285664	0.0536703085	-0.0419055961	0.0021281976	-0.0263572399	0.0429108954	-0.0388494095	-0.0445381556	-0.0400483676	0.1056718276	0.0340265736	0.0274767072	0.0234707829	-0.0394032519	0.052115599	-0.0103691633	0.0396737214	0.0100024862	-0.06855934	0.0001890754	0.0665440588	0.0869014814	0.0300524256	0.0244812065	0.0332920019	-0.0116733265	-0.0196950615	-0.0058573301	0.0025295677	-0.0029554928	0.0267108577	0.0087148534	-0.0028298268	0.0329410975	0.0125079667	0.0109263444	0.0826179031	0.0607429167	0.0284702765	-0.0086757563	-0.070098	0.0010539	1.110705210000022e-06	0.0049137296039999	0.0611663	-0.0129207	0.00374131625569	0.00016694448849	-0.0155013	0.0320849999999999	0.0010294472249999	0.00024029030169	0.00405159	0.0005520999999999	1.6415381528099998e-05	3.048144099999998e-07	0.00168462	0.0001228399999999	2.8379445444e-06	1.508966559999998e-08	-0.00111766	-0.0002530019999999	1.2491638755999998e-06	6.401001200399996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
552.7640318007772	-0.5995067866119825	305548.0748526506	0.3594083871938252	651.9835956671614	-0.1222250101267263	0.0149389531004783	425082.6090190805	448.7365789753018	0.3140782724727273	0.0986451612394527	201364.5173104573	448.4687934060028	753.6503227339549	0.631887	23.722509	0.0571585999999999	0.0330663	0.0276290013	-0.0411852201	0.0686594531	-0.0104755502	-0.0255520134	0.0482786438	-0.0280504822	-0.03255862	0.0165666669	-0.007649972	-0.0140692442	0.0178515851	0.0876558086	0.0460285136	0.0085208355	0.0130304267	-0.061930304	0.0407727345	-0.0024500896	0.0168104685	0.041194042	-0.0405676256	0.0282525266	0.063307134	0.087691962	-0.0032906764	-0.0419061088	-0.0435809847	0.1208766613	0.0528274061	0.0034635386	-0.0979942578	0.0462161086	0.008668722	0.010798864	-0.0611084828	-0.0365890637	0.0120999688	-0.0077178331	0.0459572237	-0.0376461458	-0.0505670729	-0.0339193038	0.0753841796	-0.0347031678	-0.03317398	-0.0708368515	0.1204373816	0.0026390487	-0.0813564815	0.0241893786	-0.0382263034	0.0563930808	-0.0090915952	0.0440544235	0.0071172941	-0.0701661234	-0.0061467667	0.0661993338	0.0811047574	0.0463637273	0.0286198811	0.0292800428	-0.0029294672	-0.0151318711	-0.0136431212	-0.0181294798	0.0174215376	0.0382418275	0.0064927474	-0.0110834378	0.0173672325	0.003658298	0.0021905725	0.0821421611	0.0590078286	0.0251514342	-0.0132751205	-0.0697144	0.0003835999999999	1.4714895999999836e-07	0.0048600975673599	0.0379247	-0.0232416	0.00143828287009	0.00054017197056	-0.0235616	-0.0080602999999999	6.496843608999996e-05	0.0005551489945599	0.00429523	0.0002436399999999	1.84490007529e-05	5.936044959999992e-08	0.0016718	-1.2819999999999976e-05	2.79491524e-06	1.6435239999999938e-10	-0.000864658	0.0002530019999999	7.47633456964e-07	6.401001200399996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
552.5283257946379	-0.235706006139253	305287.5508054255	0.0555573213301176	647.1466602374503	-4.836935429711048	23.395944351194	418798.7998564859	448.3518766395973	-0.3847023357045032	0.1479958870965002	201019.4052862487	448.12994582134746	747.6552985540845	0.630307	23.663204	0.1010035	0.0625464	0.0330261955	-0.0586251927	0.0691869138	-0.0045674619	-0.014848055	0.0563118631	-0.0390264642	-0.0492671473	0.0211456646	-0.035050428	0.0593329979	0.1030566498	0.0298593457	0.045814214	0.0015074757	0.0290596787	-0.0600635562	0.0148359147	-0.0081289546	0.0008561351	0.0235451842	-0.0342834766	0.0263806932	0.0013990036	0.0324099645	0.0346401061	-0.0699493597	-0.0822227515	-0.0124627559	-0.0054050705	-0.0225741246	0.0141421529	0.0465888643	0.0018895538	0.02584649	-0.0609015499	-0.0176115663	-0.0018258931	-0.0047388515	0.017089893	-0.0323756904	0.0052614321	-0.0124153514	0.0263135873	-0.0529131547	-0.0588057605	-0.0782652227	0.0129583216	-0.0006405027	0.0475399964	0.0261034098	-0.0456178137	0.0641284357	-0.009874573	0.0392781111	0.0046819167	-0.0660263139	0.0040791849	0.0679876785	0.0830237482	0.0409611012	0.0183888709	0.0362349389	-0.0083455425	-0.0265321386	0.0055494161	-0.0057423391	0.0013829643	0.0023046211	-0.0086374538	0.0165301099	-0.0023593884	-0.0016360646	0.0268091609	0.081652913	0.0572339332	0.0217953768	-0.0178395682	-0.0721083	-0.0023939	5.730757210000021e-06	0.00519960692889	0.101382	0.0634573	0.010278309924	0.00402682892329	-0.0176919	0.0058696999999999	3.4453378089999986e-05	0.00031300332561	0.00458307	0.00028784	2.10045306249e-05	8.285186560000008e-08	0.00174895	7.715e-05	3.0588261025e-06	5.952122500000001e-09	-0.00108532	-0.000220662	1.1779195024e-06	4.869171824400002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
